product_id,customer_id,order_id,id,sales,quantity,discount,profit,order_date,ship_date,ship_mode,customer_name,segment,country,state,city,postal_code,region,product_name,category,subcategory
OFF-AR-10002257,BB-11545,CA-2015-107083,8766,5.3440,2,0.200,0.7348,2015-11-21,2015-11-27,"Standard Class","Brenda Bowman",Corporate,"United States",Missouri,"Saint Charles",63301,Central,"Eldon Spacemaker Box, Quick-Snap Lid, Clear","Office Supplies",Art
OFF-BI-10000756,BB-11545,CA-2015-107083,8767,1.6960,2,0.800,-2.5440,2015-11-21,2015-11-27,"Standard Class","Brenda Bowman",Corporate,"United States",Missouri,"Saint Charles",63301,Central,"Storex DuraTech Recycled Plastic Frosted Binders","Office Supplies",Binders
OFF-AP-10004136,BB-11545,CA-2015-107083,8768,24.5880,3,0.800,-67.6170,2015-11-21,2015-11-27,"Standard Class","Brenda Bowman",Corporate,"United States",Missouri,"Saint Charles",63301,Central,"Kensington 6 Outlet SmartSocket Surge Protector","Office Supplies",Appliances
OFF-BI-10002194,BB-11545,CA-2015-107083,8769,7.9800,5,0.800,-13.1670,2015-11-21,2015-11-27,"Standard Class","Brenda Bowman",Corporate,"United States",Missouri,"Saint Charles",63301,Central,"Cardinal Hold-It CD Pocket","Office Supplies",Binders
OFF-PA-10000528,BB-11545,CA-2015-115168,8830,10.5600,2,0.000,4.7520,2015-06-05,2015-06-09,"Standard Class","Brenda Bowman",Corporate,"United States",Missouri,"Saint Charles",63301,Central,"Xerox 1981","Office Supplies",Paper
FUR-CH-10001394,BC-11125,US-2017-120418,2310,280.7920,1,0.200,35.0990,2017-06-11,2017-06-12,"First Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Global Leather Executive Chair",Furniture,Chairs
OFF-ST-10002370,BC-11125,US-2017-120418,2311,68.4480,4,0.200,7.7004,2017-06-11,2017-06-12,"First Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Sortfiler Multipurpose Personal File Organizer, Black","Office Supplies",Storage
OFF-AR-10002956,BC-11125,US-2017-120418,2312,88.0400,5,0.200,6.6030,2017-06-11,2017-06-12,"First Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Boston 16801 Nautilus Battery Pencil Sharpener","Office Supplies",Art
OFF-AR-10001955,BC-11125,US-2017-120418,2313,15.8720,1,0.200,1.9840,2017-06-11,2017-06-12,"First Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Newell 319","Office Supplies",Art
OFF-ST-10001809,BC-11125,US-2017-120418,2314,215.5920,3,0.200,-48.5082,2017-06-11,2017-06-12,"First Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Fellowes Officeware Wire Shelving","Office Supplies",Storage
FUR-CH-10002647,BC-11125,CA-2017-113530,3626,681.4080,12,0.200,42.5880,2017-05-19,2017-05-21,"Second Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs
OFF-AR-10001315,BC-11125,CA-2017-113530,3627,3.5200,2,0.000,1.0208,2017-05-19,2017-05-21,"Second Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Newell 310","Office Supplies",Art
OFF-AR-10000122,BC-11125,CA-2017-113530,3628,5.5800,1,0.000,1.3950,2017-05-19,2017-05-21,"Second Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Newell 314","Office Supplies",Art
TEC-AC-10001465,BC-11125,CA-2017-113530,3629,36.3200,1,0.000,10.8960,2017-05-19,2017-05-21,"Second Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"SanDisk Cruzer 64 GB USB Flash Drive",Technology,Accessories
FUR-CH-10000225,BC-11125,CA-2016-143910,4647,145.7640,2,0.100,-8.0980,2016-08-12,2016-08-16,"Standard Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Global Geo Office Task Chair, Gray",Furniture,Chairs
FUR-CH-10004698,BC-11125,CA-2014-113859,5279,340.1160,6,0.300,-9.7176,2014-09-13,2014-09-17,"Standard Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs
FUR-CH-10000155,BC-11125,CA-2014-147543,6847,478.4800,2,0.200,47.8480,2014-07-06,2014-07-12,"Standard Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Global Comet Stacking Armless Chair",Furniture,Chairs
OFF-PA-10002195,BC-11125,US-2016-134369,7000,12.9600,2,0.000,6.3504,2016-09-16,2016-09-22,"Standard Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Xerox 1966","Office Supplies",Paper
FUR-FU-10000723,BC-11125,CA-2016-123050,8229,82.6400,2,0.000,7.4376,2016-04-04,2016-04-08,"Second Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings
OFF-ST-10003455,BC-11125,CA-2016-123050,8230,31.0200,2,0.000,8.0652,2016-04-04,2016-04-08,"Second Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Tenex File Box, Personal Filing Tote with Lid, Black","Office Supplies",Storage
TEC-AC-10001109,BC-11125,CA-2016-123050,8231,89.9700,3,0.000,37.7874,2016-04-04,2016-04-08,"Second Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Logitech Trackman Marble Mouse",Technology,Accessories
OFF-AR-10001419,BC-11125,CA-2016-149335,8310,37.1700,9,0.000,11.1510,2016-07-25,2016-07-25,"Same Day","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Newell 325","Office Supplies",Art
TEC-AC-10001838,BC-11125,CA-2015-158351,9484,319.9840,2,0.200,91.9954,2015-06-20,2015-06-24,"Second Class","Becky Castell","Home Office","United States",Pennsylvania,Philadelphia,19134,East,"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",Technology,Accessories
FUR-CH-10002024,BD-11320,CA-2016-136406,553,1121.5680,2,0.200,0.0000,2016-04-15,2016-04-17,"Second Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"HON 5400 Series Task Chairs for Big and Tall",Furniture,Chairs
OFF-BI-10004364,BD-11320,CA-2017-122735,1441,29.7000,5,0.000,13.3650,2017-04-12,2017-04-15,"Second Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Storex Dura Pro Binders","Office Supplies",Binders
OFF-PA-10001712,BD-11320,CA-2017-122735,1442,39.9600,4,0.000,17.9820,2017-04-12,2017-04-15,"Second Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Xerox 1948","Office Supplies",Paper
TEC-AC-10004659,BD-11320,CA-2017-117485,1971,291.9600,4,0.000,102.1860,2017-09-23,2017-09-29,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",Technology,Accessories
FUR-CH-10000988,BD-11320,CA-2016-119165,2449,492.8350,5,0.300,-14.0810,2016-10-31,2016-11-06,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Hon Olson Stacker Stools",Furniture,Chairs
TEC-PH-10004833,BD-11320,CA-2016-130680,3530,38.2400,4,0.200,-9.5600,2016-06-24,2016-06-29,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Macally Suction Cup Mount",Technology,Phones
OFF-PA-10001776,BD-11320,CA-2016-148593,4180,46.3500,5,0.000,21.7845,2016-06-16,2016-06-18,"Second Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Wirebound Message Books, Four 2 3/4" x 5" Forms per Page, 600 Sets per Book","Office Supplies",Paper
OFF-BI-10001989,BD-11320,CA-2017-107125,4950,117.4880,7,0.200,41.1208,2017-11-27,2017-12-02,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Premium Transparent Presentation Covers by GBC","Office Supplies",Binders
FUR-FU-10000732,BD-11320,CA-2017-107125,4951,18.8400,3,0.000,6.0288,2017-11-27,2017-12-02,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Eldon 200 Class Desk Accessories",Furniture,Furnishings
TEC-PH-10002923,BD-11320,CA-2017-158071,5368,88.7760,3,0.200,7.7679,2017-06-10,2017-06-15,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones
OFF-LA-10004689,BD-11320,CA-2017-158071,5369,11.5600,4,0.000,5.4332,2017-06-10,2017-06-15,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Avery 512","Office Supplies",Labels
OFF-ST-10001228,BD-11320,CA-2017-158071,5370,15.5800,1,0.000,3.8950,2017-06-10,2017-06-15,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Personal File Boxes with Fold-Down Carry Handle","Office Supplies",Storage
FUR-CH-10002320,BD-11320,CA-2015-120677,6886,2567.8400,8,0.000,770.3520,2015-05-31,2015-06-04,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Hon Pagoda Stacking Chairs",Furniture,Chairs
OFF-BI-10004632,BD-11320,CA-2015-121699,7312,64.7500,5,0.000,29.1375,2015-08-10,2015-08-14,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"GBC Binding covers","Office Supplies",Binders
FUR-FU-10004071,BD-11320,CA-2016-167241,8896,312.0300,3,0.000,43.6842,2016-08-15,2016-08-22,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Luxo Professional Magnifying Clamp-On Fluorescent Lamps",Furniture,Furnishings
OFF-ST-10001505,BD-11320,CA-2016-167241,8897,17.9400,3,0.000,3.0498,2016-08-15,2016-08-22,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4"D x 10 1/2"H","Office Supplies",Storage
TEC-PH-10004614,BD-11320,CA-2016-167241,8898,165.6000,3,0.200,10.3500,2016-08-15,2016-08-22,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"AT&T 841000 Phone",Technology,Phones
OFF-PA-10004911,BD-11320,CA-2016-167241,8899,37.5200,4,0.000,18.0096,2016-08-15,2016-08-22,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk","Office Supplies",Paper
TEC-PH-10001299,BD-11320,CA-2016-110086,9614,239.9840,2,0.200,23.9984,2016-09-18,2016-09-22,"Standard Class","Bill Donatelli",Consumer,"United States",California,Woodland,95695,West,"Polycom CX300 Desktop Phone USB VoIP phone",Technology,Phones
TEC-AC-10001432,BD-11500,CA-2014-140795,542,468.9000,6,0.000,206.3160,2014-02-01,2014-02-03,"First Class","Bradley Drucker",Consumer,"United States",Virginia,"Newport News",23602,South,"Enermax Aurora Lite Keyboard",Technology,Accessories
OFF-AP-10001563,BD-11500,CA-2015-117828,2321,194.3200,4,0.000,56.3528,2015-12-23,2015-12-26,"First Class","Bradley Drucker",Consumer,"United States",Virginia,"Newport News",23602,South,"Belkin Premiere Surge Master II 8-outlet surge protector","Office Supplies",Appliances
FUR-BO-10002213,BD-11500,US-2017-133312,5081,359.4990,3,0.150,-29.6058,2017-11-25,2017-11-29,"Standard Class","Bradley Drucker",Consumer,"United States",Virginia,"Newport News",23602,South,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases
OFF-ST-10001325,BD-11500,US-2017-133312,5082,10.4800,1,0.000,2.8296,2017-11-25,2017-11-29,"Standard Class","Bradley Drucker",Consumer,"United States",Virginia,"Newport News",23602,South,"Sterilite Officeware Hinged File Box","Office Supplies",Storage
FUR-FU-10002157,BD-11500,US-2017-105935,8313,62.7200,4,0.000,24.4608,2017-01-26,2017-01-31,"Standard Class","Bradley Drucker",Consumer,"United States",Virginia,"Newport News",23602,South,"Artistic Insta-Plaque",Furniture,Furnishings
TEC-PH-10001459,BD-11500,US-2017-105935,8314,2939.9300,7,0.000,764.3818,2017-01-26,2017-01-31,"Standard Class","Bradley Drucker",Consumer,"United States",Virginia,"Newport News",23602,South,"Samsung Galaxy Mega 6.3",Technology,Phones
OFF-PA-10002581,BD-11500,US-2014-151015,9065,322.1920,13,0.200,100.6850,2014-10-14,2014-10-20,"Standard Class","Bradley Drucker",Consumer,"United States",Virginia,"Newport News",23602,South,"Xerox 1951","Office Supplies",Paper
OFF-BI-10000343,BD-11500,US-2014-151015,9066,2.9460,3,0.800,-4.8609,2014-10-14,2014-10-20,"Standard Class","Bradley Drucker",Consumer,"United States",Virginia,"Newport News",23602,South,"Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue","Office Supplies",Binders
OFF-PA-10001184,BD-11500,US-2014-151015,9067,19.1360,4,0.200,6.9368,2014-10-14,2014-10-20,"Standard Class","Bradley Drucker",Consumer,"United States",Virginia,"Newport News",23602,South,"Xerox 1903","Office Supplies",Paper
OFF-EN-10001539,BD-11500,CA-2015-167696,9402,31.1200,4,0.000,14.6264,2015-09-16,2015-09-21,"Standard Class","Bradley Drucker",Consumer,"United States",Virginia,"Newport News",23602,South,"Staple envelope","Office Supplies",Envelopes
OFF-PA-10000740,BD-11560,CA-2017-124716,8487,45.6800,2,0.000,21.0128,2017-03-27,2017-03-31,"Standard Class","Brendan Dodson","Home Office","United States",Virginia,Springfield,22153,South,"Xerox 1982","Office Supplies",Paper
OFF-PA-10001144,BD-11560,CA-2017-124716,8488,110.9600,2,0.000,53.2608,2017-03-27,2017-03-31,"Standard Class","Brendan Dodson","Home Office","United States",Virginia,Springfield,22153,South,"Xerox 1913","Office Supplies",Paper
OFF-PA-10000859,BD-11560,CA-2017-124716,8489,11.9400,3,0.000,5.9700,2017-03-27,2017-03-31,"Standard Class","Brendan Dodson","Home Office","United States",Virginia,Springfield,22153,South,"Unpadded Memo Slips","Office Supplies",Paper
TEC-AC-10000358,BD-11560,CA-2015-163923,9554,151.9600,4,0.000,36.4704,2015-05-30,2015-06-03,"Standard Class","Brendan Dodson","Home Office","United States",Virginia,Springfield,22153,South,"Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB",Technology,Accessories
OFF-FA-10002815,BD-11605,CA-2015-158792,527,22.2000,5,0.000,10.4340,2015-12-26,2016-01-02,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,Staples,"Office Supplies",Fasteners
TEC-AC-10002857,BD-11605,CA-2017-144694,635,17.8800,3,0.200,2.4585,2017-09-24,2017-09-26,"Second Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories
OFF-LA-10003930,BD-11605,CA-2017-144694,636,235.9440,3,0.200,85.5297,2017-09-24,2017-09-26,"Second Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box","Office Supplies",Labels
FUR-TA-10004086,BD-11605,CA-2016-112102,1131,343.9200,4,0.000,75.6624,2016-04-12,2016-04-16,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"KI Adjustable-Height Table",Furniture,Tables
OFF-PA-10000100,BD-11605,CA-2016-112102,1132,40.9900,1,0.000,20.0851,2016-04-12,2016-04-16,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"Xerox 1945","Office Supplies",Paper
OFF-EN-10002500,BD-11605,CA-2016-112102,1133,63.9000,5,0.000,28.7550,2016-04-12,2016-04-16,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"Globe Weis Peel & Seel First Class Envelopes","Office Supplies",Envelopes
TEC-AC-10003038,BD-11605,US-2015-123960,3036,53.7000,6,0.000,10.2030,2015-06-11,2015-06-16,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"Kingston Digital DataTraveler 16GB USB 2.0",Technology,Accessories
OFF-BI-10002799,BD-11605,US-2015-123960,3037,36.2600,7,0.000,16.6796,2015-06-11,2015-06-16,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"SlimView Poly Binder, 3/8"","Office Supplies",Binders
OFF-AR-10003582,BD-11605,US-2015-123960,3038,56.3000,2,0.000,15.7640,2015-06-11,2015-06-16,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black","Office Supplies",Art
OFF-PA-10004451,BD-11605,US-2015-123960,3039,32.4000,5,0.000,15.5520,2015-06-11,2015-06-16,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"Xerox 222","Office Supplies",Paper
FUR-FU-10004666,BD-11605,US-2015-123960,3040,29.1600,2,0.000,10.7892,2015-06-11,2015-06-16,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"DAX Clear Channel Poster Frame",Furniture,Furnishings
OFF-ST-10000078,BD-11605,CA-2014-157147,4939,1325.8500,5,0.000,238.6530,2014-01-13,2014-01-18,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"Tennsco 6- and 18-Compartment Lockers","Office Supplies",Storage
FUR-BO-10003034,BD-11605,CA-2014-157147,4940,333.9990,3,0.150,3.9294,2014-01-13,2014-01-18,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"O'Sullivan Elevations Bookcase, Cherry Finish",Furniture,Bookcases
OFF-AR-10003514,BD-11605,CA-2014-157147,4941,19.9000,5,0.000,6.5670,2014-01-13,2014-01-18,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"4009 Highlighters by Sanford","Office Supplies",Art
FUR-CH-10000454,BD-11605,CA-2016-105746,7563,170.7860,1,0.300,0.0000,2016-12-30,2017-01-01,"First Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs
OFF-AP-10003287,BD-11605,US-2014-164406,9824,152.9100,3,0.000,42.8148,2014-08-15,2014-08-19,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"Tripp Lite TLP810NET Broadband Surge for Modem/Fax","Office Supplies",Appliances
OFF-PA-10000167,BD-11605,US-2014-164406,9825,92.9400,3,0.000,41.8230,2014-08-15,2014-08-19,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"Xerox 1925","Office Supplies",Paper
OFF-BI-10002309,BD-11605,US-2014-164406,9826,17.8560,4,0.200,6.2496,2014-08-15,2014-08-19,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"Avery Heavy-Duty EZD  Binder With Locking Rings","Office Supplies",Binders
OFF-BI-10003638,BD-11605,US-2014-164406,9827,46.4400,3,0.200,15.0930,2014-08-15,2014-08-19,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"GBC Durable Plastic Covers","Office Supplies",Binders
FUR-CH-10003833,BD-11605,US-2014-164406,9828,195.1360,4,0.200,-12.1960,2014-08-15,2014-08-19,"Standard Class","Brian Dahlen",Consumer,"United States",California,"San Francisco",94122,West,"Novimex Fabric Task Chair",Furniture,Chairs
FUR-CH-10001146,BD-11620,CA-2016-157686,1069,194.8480,4,0.200,12.1780,2016-10-01,2016-10-02,"First Class","Brian DeCherney",Consumer,"United States","North Carolina",Wilmington,28403,South,"Global Task Chair, Black",Furniture,Chairs
TEC-PH-10002563,BD-11620,CA-2017-100202,2823,302.3760,3,0.200,22.6782,2016-12-31,2017-01-05,"Standard Class","Brian DeCherney",Consumer,"United States","North Carolina",Wilmington,28403,South,"Adtran 1202752G1",Technology,Phones
OFF-ST-10000129,BD-11620,CA-2017-130211,4479,333.0900,3,0.000,23.3163,2017-10-22,2017-10-22,"Same Day","Brian DeCherney",Consumer,"United States","North Carolina",Wilmington,28403,South,"Fellowes Recycled Storage Drawers","Office Supplies",Storage
FUR-TA-10003748,BD-11620,CA-2017-130211,4480,248.9800,2,0.000,54.7756,2017-10-22,2017-10-22,"Same Day","Brian DeCherney",Consumer,"United States","North Carolina",Wilmington,28403,South,"Bevis 36 x 72 Conference Tables",Furniture,Tables
OFF-BI-10001524,BD-11620,CA-2016-111941,5331,33.5680,2,0.200,11.7488,2016-12-25,2016-12-28,"Second Class","Brian DeCherney",Consumer,"United States","North Carolina",Wilmington,28403,South,"GBC Premium Transparent Covers with Diagonal Lined Pattern","Office Supplies",Binders
TEC-PH-10002890,BD-11620,CA-2016-111976,6418,108.5760,4,0.400,-25.3344,2016-03-08,2016-03-12,"Standard Class","Brian DeCherney",Consumer,"United States","North Carolina",Wilmington,28403,South,"AT&T 17929 Lendline Telephone",Technology,Phones
OFF-FA-10004968,BD-11620,CA-2016-111976,6419,5.9840,2,0.200,-1.3464,2016-03-08,2016-03-12,"Standard Class","Brian DeCherney",Consumer,"United States","North Carolina",Wilmington,28403,South,"Rubber Band Ball","Office Supplies",Fasteners
OFF-PA-10001144,BD-11620,CA-2014-152254,8398,310.6880,7,0.200,108.7408,2014-06-30,2014-06-30,"Same Day","Brian DeCherney",Consumer,"United States","North Carolina",Wilmington,28403,South,"Xerox 1913","Office Supplies",Paper
TEC-AC-10003116,BD-11635,CA-2017-109589,2567,71.0000,4,0.000,27.6900,2017-12-21,2017-12-24,"First Class","Brian Derr",Consumer,"United States","New York","New York City",10009,East,"Memorex Froggy Flash Drive 8 GB",Technology,Accessories
OFF-AP-10002892,BD-11635,CA-2014-152422,6021,91.9200,5,0.200,11.4900,2014-10-05,2014-10-10,"Second Class","Brian Derr",Consumer,"United States","New York","New York City",10009,East,"Belkin F5C206VTEL 6 Outlet Surge","Office Supplies",Appliances
OFF-BI-10002026,BD-11635,CA-2015-110814,8402,232.4000,5,0.200,78.4350,2015-12-05,2015-12-09,"Second Class","Brian Derr",Consumer,"United States","New York","New York City",10009,East,"Ibico Recycled Linen-Style Covers","Office Supplies",Binders
FUR-CH-10003535,BD-11635,CA-2015-110814,8403,164.6460,3,0.100,12.8058,2015-12-05,2015-12-09,"Second Class","Brian Derr",Consumer,"United States","New York","New York City",10009,East,"Global Armless Task Chair, Royal Blue",Furniture,Chairs
OFF-PA-10004156,BD-11635,CA-2015-110814,8404,22.6800,2,0.000,11.1132,2015-12-05,2015-12-09,"Second Class","Brian Derr",Consumer,"United States","New York","New York City",10009,East,"Xerox 188","Office Supplies",Paper
FUR-CH-10003956,BD-11725,CA-2015-128139,588,70.9800,1,0.000,4.9686,2015-07-03,2015-07-09,"Standard Class","Bruce Degenhardt",Consumer,"United States",Georgia,Columbus,31907,South,"Novimex High-Tech Fabric Mesh Task Chair",Furniture,Chairs
OFF-LA-10003930,BD-11725,CA-2015-128139,589,294.9300,3,0.000,144.5157,2015-07-03,2015-07-09,"Standard Class","Bruce Degenhardt",Consumer,"United States",Georgia,Columbus,31907,South,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box","Office Supplies",Labels
OFF-EN-10003134,BD-11725,CA-2016-165015,2743,46.7200,5,0.200,17.5200,2016-02-25,2016-02-27,"Second Class","Bruce Degenhardt",Consumer,"United States",Georgia,Columbus,31907,South,"Staple envelope","Office Supplies",Envelopes
OFF-LA-10001297,BD-11725,CA-2017-168396,4633,51.7500,5,0.000,24.8400,2017-08-03,2017-08-08,"Second Class","Bruce Degenhardt",Consumer,"United States",Georgia,Columbus,31907,South,"Avery 473","Office Supplies",Labels
FUR-FU-10000723,BD-11725,CA-2017-168396,4634,123.9600,3,0.000,11.1564,2017-08-03,2017-08-08,"Second Class","Bruce Degenhardt",Consumer,"United States",Georgia,Columbus,31907,South,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings
FUR-FU-10001706,BD-11725,CA-2017-101574,5463,9.2400,3,0.000,4.4352,2017-09-28,2017-10-04,"Standard Class","Bruce Degenhardt",Consumer,"United States",Georgia,Columbus,31907,South,"Longer-Life Soft White Bulbs",Furniture,Furnishings
FUR-BO-10000330,BD-11725,CA-2017-125472,6403,241.9600,2,0.000,33.8744,2017-05-30,2017-05-31,"First Class","Bruce Degenhardt",Consumer,"United States",Georgia,Columbus,31907,South,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases
OFF-BI-10000591,BD-11725,CA-2017-125472,6404,3.8900,1,0.000,1.8672,2017-05-30,2017-05-31,"First Class","Bruce Degenhardt",Consumer,"United States",Georgia,Columbus,31907,South,"Avery Binder Labels","Office Supplies",Binders
FUR-FU-10001731,BD-11725,CA-2017-125472,6405,8.0100,3,0.000,3.0438,2017-05-30,2017-05-31,"First Class","Bruce Degenhardt",Consumer,"United States",Georgia,Columbus,31907,South,"Acrylic Self-Standing Desk Frames",Furniture,Furnishings
OFF-ST-10003716,BD-11725,CA-2017-146192,8281,675.0600,3,0.000,87.7578,2017-04-22,2017-04-26,"Standard Class","Bruce Degenhardt",Consumer,"United States",Georgia,Columbus,31907,South,"Tennsco Double-Tier Lockers","Office Supplies",Storage
OFF-AR-10004022,BD-11770,CA-2016-148698,1279,86.3520,3,0.200,5.3970,2016-05-02,2016-05-07,"Standard Class","Bryan Davis",Consumer,"United States",Washington,Edmonds,98026,West,"Panasonic KP-380BK Classic Electric Pencil Sharpener","Office Supplies",Art
TEC-AC-10003447,BD-11770,CA-2016-124667,1781,59.9700,3,0.000,14.9925,2016-11-11,2016-11-16,"Standard Class","Bryan Davis",Consumer,"United States",Washington,Edmonds,98026,West,"Micropad Numeric Keypads",Technology,Accessories
OFF-ST-10002276,BD-11770,CA-2016-124667,1782,83.3600,1,0.000,20.8400,2016-11-11,2016-11-16,"Standard Class","Bryan Davis",Consumer,"United States",Washington,Edmonds,98026,West,"Safco Steel Mobile File Cart","Office Supplies",Storage
TEC-AC-10002800,BD-11770,US-2016-122182,4064,39.9920,1,0.200,7.4985,2016-03-10,2016-03-14,"Standard Class","Bryan Davis",Consumer,"United States",Washington,Edmonds,98026,West,"Plantronics Audio 478 Stereo USB Headset",Technology,Accessories
FUR-BO-10001811,BD-11770,CA-2017-115105,5974,240.7840,1,0.200,30.0980,2017-02-06,2017-02-11,"Standard Class","Bryan Davis",Consumer,"United States",Washington,Edmonds,98026,West,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases
OFF-AR-10002053,BD-11770,CA-2017-145338,8591,4.7680,2,0.200,0.4768,2017-01-29,2017-02-01,"First Class","Bryan Davis",Consumer,"United States",Washington,Edmonds,98026,West,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind","Office Supplies",Art
OFF-LA-10003720,BD-11770,CA-2016-165918,8616,7.3800,2,0.000,3.4686,2016-09-10,2016-09-14,"Standard Class","Bryan Davis",Consumer,"United States",Washington,Edmonds,98026,West,"Avery 487","Office Supplies",Labels
OFF-BI-10004364,BD-11770,CA-2016-165918,8617,14.2560,3,0.200,4.4550,2016-09-10,2016-09-14,"Standard Class","Bryan Davis",Consumer,"United States",Washington,Edmonds,98026,West,"Storex Dura Pro Binders","Office Supplies",Binders
OFF-PA-10000100,BD-11770,CA-2016-165918,8618,81.9800,2,0.000,40.1702,2016-09-10,2016-09-14,"Standard Class","Bryan Davis",Consumer,"United States",Washington,Edmonds,98026,West,"Xerox 1945","Office Supplies",Paper
